"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"HPO","HP:0000988",6,103,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000337383,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000451752","SLC4A1,EPB42,NLRP3,SPTA1,LMBRD1,SPTB",6.3e-05,0.0047,"Skin rash"
"HPO","HP:0011123",12,482,9606,"9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000327025,9606.ENSP00000337383,9606.ENSP00000343657,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000438689,9606.ENSP00000451752","NR3C1,SLC4A1,EPB42,RORC,NLRP3,MCCC2,SPTA1,LMBRD1,SURF1,HADHA,ACADVL,SPTB",6.29e-05,0.0047,"Inflammatory abnormality of the skin"
"HPO","HP:0001941",9,272,9606,"9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000268124,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000402152","TACO1,SLC4A1,MLYCD,POLG,MCCC2,ETFB,SURF1,HADHA,SLC12A3",6.88e-05,0.0051,"Acidosis"
"HPO","HP:0004323",23,1512,9606,"9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000334665,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000451752,9606.ENSP00000468500","TACO1,SLC4A1,MCCC1,POLG,MMAA,COL6A3,MADD,UCP2,FSCN2,KLHL7,MCCC2,SPTA1,LMBRD1,ACADM,SURF1,HADHA,MMACHC,GLYCTK,SLC12A3,ACADVL,DMXL2,SPTB,GFAP",7.02e-05,0.0051,"Abnormality of body weight"
"HPO","HP:0004756",4,32,9606,"9606.ENSP00000326305,9606.ENSP00000370023,9606.ENSP00000402152,9606.ENSP00000438689","SLC25A20,HADHA,SLC12A3,ACADVL",7.32e-05,0.0053,"Ventricular tachycardia"
"HPO","EFO:0004541",9,279,9606,"9606.ENSP00000216181,9606.ENSP00000310933,9606.ENSP00000322898,9606.ENSP00000325868,9606.ENSP00000347409,9606.ENSP00000354003,9606.ENSP00000357129,9606.ENSP00000377192,9606.ENSP00000451752","MYH9,MADD,EBF1,ODF3,KEL,GYPA,SPTA1,G6PD,SPTB",8.31e-05,0.0059,"HbA1c measurement"
"HPO","HP:0001369",7,159,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000337383,9606.ENSP00000357129,9606.ENSP00000361042,9606.ENSP00000402152,9606.ENSP00000451752","SLC4A1,EPB42,NLRP3,SPTA1,SURF1,SLC12A3,SPTB",8.35e-05,0.0059,"Arthritis"
"HPO","HP:0002086",24,1638,9606,"9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000326305,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000358831,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000468500","TACO1,SLC4A1,MLYCD,MCCC1,POLG,MMAA,COL6A3,GABRB3,MADD,SLC25A20,NLRP3,KLHL7,MCCC2,ETFB,ELOVL4,ACADM,PGM1,SURF1,HADHA,COLQ,MMACHC,SLC12A3,ACADVL,GFAP",8.49e-05,0.0059,"Abnormality of the respiratory system"
"HPO","HP:0002093",13,578,9606,"9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000295550,9606.ENSP00000310933,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000438689,9606.ENSP00000468500","MLYCD,MCCC1,POLG,COL6A3,MADD,SLC25A20,MCCC2,ETFB,SURF1,HADHA,COLQ,ACADVL,GFAP",8.44e-05,0.0059,"Respiratory insufficiency"
"HPO","HP:0011675",9,282,9606,"9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000370023,9606.ENSP00000438689,9606.ENSP00000468500","CPT1A,POLG,SLC25A20,ETFB,ACADM,PGM1,HADHA,ACADVL,GFAP",8.99e-05,0.0062,"Arrhythmia"
"HPO","HP:0001903",11,426,9606,"9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000300215,9606.ENSP00000337383,9606.ENSP00000357129,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000377192,9606.ENSP00000451752","TACO1,SLC4A1,POLG,MMAA,EPB42,NLRP3,SPTA1,RHAG,SURF1,G6PD,SPTB",9.42e-05,0.0064,"Anemia"
"HPO","HP:0100716",7,162,9606,"9606.ENSP00000215832,9606.ENSP00000310933,9606.ENSP00000317790,9606.ENSP00000345055,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000468500","MAPK1,MADD,SPTBN5,KCNQ5,DMXL2,ATP1A1,GFAP",9.34e-05,0.0064,"Self-injurious behavior"
"HPO","EFO:0004747",57,5855,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000262741,9606.ENSP00000265641,9606.ENSP00000290039,9606.ENSP00000292303,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000311837,9606.ENSP00000321345,9606.ENSP00000322898,9606.ENSP00000325868,9606.ENSP00000327025,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000341044,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000350833,9606.ENSP00000351214,9606.ENSP00000352833,9606.ENSP00000354003,9606.ENSP00000354511,9606.ENSP00000357129,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361064,9606.ENSP00000362727,9606.ENSP00000367064,9606.ENSP00000371420,9606.ENSP00000372160,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000377192,9606.ENSP00000383715,9606.ENSP00000384370,9606.ENSP00000385025,9606.ENSP00000385675,9606.ENSP00000386377,9606.ENSP00000389175,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000425840,9606.ENSP00000430950,9606.ENSP00000433490,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000451752,9606.ENSP00000467494,9606.ENSP00000480020","SLC7A9,MAPK1,MYH9,NR3C1,SLC4A1,MLYCD,PIK3R3,CPT1A,CACHD1,CCR5,GABRB3,MADD,SNTG2,IL23R,EBF1,ODF3,RORC,P2RX7,NLRP3,ACACB,KLHL7,MCCC2,KCNQ5,KEL,CCRL2,MPPED2,TOMM7,PTPN22,GYPA,COMT,SPTA1,PGM1,RHAG,MINPP1,DENND1A,CUBN,GPNMB,DOK6,COLQ,CPT1C,G6PD,ENSP00000383715,STEAP1B,SMCR8,IL6,MGAT5,GLYCTK,TNF,SLC12A3,RNF150,IDO1,CALCB,ACADVL,DMXL2,SPTB,GIPR,HEMGN",9.62e-05,0.0065,"Protein measurement"
"HPO","HP:0001645",5,69,9606,"9606.ENSP00000265641,9606.ENSP00000360124,9606.ENSP00000370023,9606.ENSP00000438689,9606.ENSP00000468500","CPT1A,PGM1,HADHA,ACADVL,GFAP",1e-04,0.0068,"Sudden cardiac death"
"HPO","HP:0001508",17,950,9606,"9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000343657,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000441858,9606.ENSP00000451752,9606.ENSP00000468500","TACO1,SLC4A1,MCCC1,POLG,MMAA,COL6A3,MCCC2,SPTA1,LMBRD1,SURF1,HADHA,MMACHC,GLYCTK,SLC12A3,DMXL2,SPTB,GFAP",0.00011,0.0072,"Failure to thrive"
"HPO","HP:0002912",3,13,9606,"9606.ENSP00000281317,9606.ENSP00000359609,9606.ENSP00000383840","MMAA,LMBRD1,MMACHC",0.00013,0.0084,"Methylmalonic acidemia"
"HPO","HP:0033095",3,13,9606,"9606.ENSP00000023064,9606.ENSP00000359609,9606.ENSP00000383840","SLC7A9,LMBRD1,MMACHC",0.00013,0.0084,"Increased sulfur amino acid level in urine"
"HPO","HP:0003355",6,118,9606,"9606.ENSP00000023064,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000361042,9606.ENSP00000383840,9606.ENSP00000389175","SLC7A9,ETFB,LMBRD1,SURF1,MMACHC,GLYCTK",0.00013,0.0085,"Aminoaciduria"
"HPO","HP:0004325",20,1275,9606,"9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000310933,9606.ENSP00000343657,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000451752,9606.ENSP00000468500","TACO1,SLC4A1,MCCC1,POLG,MMAA,COL6A3,MADD,MCCC2,SPTA1,LMBRD1,ACADM,SURF1,HADHA,MMACHC,GLYCTK,SLC12A3,ACADVL,DMXL2,SPTB,GFAP",0.00015,0.0097,"Decreased body weight"
"HPO","HP:0001945",8,238,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000357129,9606.ENSP00000377192,9606.ENSP00000402152,9606.ENSP00000451752","SLC4A1,EPB42,NLRP3,KLHL7,SPTA1,G6PD,SLC12A3,SPTB",0.00016,0.0103,"Fever"
"HPO","HP:0001399",6,130,9606,"9606.ENSP00000216780,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000326305,9606.ENSP00000361042,9606.ENSP00000370023","PCK2,CPT1A,POLG,SLC25A20,SURF1,HADHA",0.00021,0.0136,"Hepatic failure"
"HPO","HP:0007185",3,16,9606,"9606.ENSP00000265641,9606.ENSP00000312029,9606.ENSP00000359871","CPT1A,UCP2,ACADM",0.00021,0.0136,"Loss of consciousness"
"HPO","HP:0012664",3,16,9606,"9606.ENSP00000268124,9606.ENSP00000370023,9606.ENSP00000438689","POLG,HADHA,ACADVL",0.00021,0.0136,"Reduced ejection fraction"
"HPO","HP:0100022",25,1854,9606,"9606.ENSP00000258975,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000334665,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000350833,9606.ENSP00000358831,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000468500","TACO1,MCCC1,CPT1A,POLG,MMAA,COL6A3,GABRB3,MADD,FSCN2,KLHL7,MCCC2,KCNQ5,ETFB,MPPED2,ELOVL4,ACADM,SURF1,HADHA,COLQ,CPT1C,MMACHC,GLYCTK,DMXL2,ATP1A1,GFAP",0.00022,0.0136,"Abnormality of movement"
"HPO","EFO:0004272",7,189,9606,"9606.ENSP00000262418,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000451752","SLC4A1,SPTA1,LMBRD1,CUBN,MMACHC,SLC12A3,SPTB",0.00023,0.0143,"Anemia (phenotype)"
"HPO","EFO:0008303",2,2,9606,"9606.ENSP00000343273,9606.ENSP00000371420","KLHL7,GPNMB",0.00023,0.0143,"Transmembrane glycoprotein NMB measurement"
"HPO","HP:0001871",19,1216,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000300215,9606.ENSP00000310933,9606.ENSP00000337383,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000367064,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000451752","MAPK1,MYH9,TACO1,SLC4A1,POLG,MMAA,EPB42,MADD,NLRP3,SPTA1,LMBRD1,PGM1,RHAG,SURF1,CUBN,G6PD,MMACHC,SLC12A3,SPTB",0.00023,0.0143,"Abnormality of blood and blood-forming tissues"
"HPO","HP:0004357",2,2,9606,"9606.ENSP00000265594,9606.ENSP00000343657","MCCC1,MCCC2",0.00023,0.0143,"Abnormal circulating leucine concentration"
"HPO","HP:0004839",2,2,9606,"9606.ENSP00000357129,9606.ENSP00000451752","SPTA1,SPTB",0.00023,0.0143,"Pyropoikilocytosis"
"HPO","EFO:0004872",19,1230,9606,"9606.ENSP00000215832,9606.ENSP00000262430,9606.ENSP00000265641,9606.ENSP00000290039,9606.ENSP00000310170,9606.ENSP00000310933,9606.ENSP00000322898,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000341044,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000351214,9606.ENSP00000352833,9606.ENSP00000384370,9606.ENSP00000385675,9606.ENSP00000402152,9606.ENSP00000425840,9606.ENSP00000441858","MAPK1,MLYCD,CPT1A,CACHD1,FOSL1,MADD,EBF1,P2RX7,NLRP3,ACACB,KLHL7,MCCC2,TOMM7,PTPN22,STEAP1B,IL6,SLC12A3,RNF150,DMXL2",0.00027,0.0161,"Inflammatory biomarker measurement"
"HPO","HP:0001889",3,18,9606,"9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","LMBRD1,CUBN,MMACHC",0.00029,0.0171,"Megaloblastic anemia"
"HPO","HP:0001972",4,47,9606,"9606.ENSP00000262418,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","SLC4A1,LMBRD1,CUBN,MMACHC",0.00029,0.0171,"Macrocytic anemia"
"HPO","HP:0033108",4,47,9606,"9606.ENSP00000268124,9606.ENSP00000359609,9606.ENSP00000361042,9606.ENSP00000383840","POLG,LMBRD1,SURF1,MMACHC",0.00029,0.0171,"Abnormal circulating proteinogenic amino acid derivative concentration"
"HPO","HP:0001263",22,1559,9606,"9606.ENSP00000215832,9606.ENSP00000258975,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000326305,9606.ENSP00000337383,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000441858,9606.ENSP00000445306","MAPK1,TACO1,MLYCD,MCCC1,POLG,MMAA,GABRB3,MADD,SLC25A20,NLRP3,MCCC2,KCNQ5,ELOVL4,LMBRD1,ACADM,SURF1,HADHA,COLQ,MMACHC,GLYCTK,DMXL2,ATP1A1",3e-04,0.0173,"Global developmental delay"
"HPO","HP:0003394",6,140,9606,"9606.ENSP00000268124,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000445306","POLG,ACADM,HADHA,SLC12A3,ACADVL,ATP1A1",0.00031,0.0181,"Muscle spasm"
"HPO","HP:0011968",16,946,9606,"9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840,9606.ENSP00000438689","MCCC1,CPT1A,MMAA,COL6A3,MADD,UCP2,KLHL7,MCCC2,KCNQ5,ETFB,LMBRD1,SURF1,HADHA,COLQ,MMACHC,ACADVL",0.00033,0.0186,"Feeding difficulties"
"HPO","HP:0031826",17,1044,9606,"9606.ENSP00000258975,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000334665,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000358831,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000389175,9606.ENSP00000445306,9606.ENSP00000468500","TACO1,MCCC1,CPT1A,POLG,FSCN2,KLHL7,MCCC2,ETFB,ELOVL4,ACADM,SURF1,HADHA,COLQ,CPT1C,GLYCTK,ATP1A1,GFAP",0.00032,0.0186,"Abnormal reflex"
"HPO","HP:0002901",4,49,9606,"9606.ENSP00000262418,9606.ENSP00000370023,9606.ENSP00000402152,9606.ENSP00000438689","SLC4A1,HADHA,SLC12A3,ACADVL",0.00034,0.0191,"Hypocalcemia"
"HPO","HP:0033098",3,19,9606,"9606.ENSP00000023064,9606.ENSP00000359609,9606.ENSP00000383840","SLC7A9,LMBRD1,MMACHC",0.00034,0.0191,"Increased urinary non-proteinogenic amino acid level"
"HPO","HP:0100851",12,587,9606,"9606.ENSP00000215832,9606.ENSP00000258975,9606.ENSP00000268124,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000317790,9606.ENSP00000326305,9606.ENSP00000345055,9606.ENSP00000361042,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000468500","MAPK1,TACO1,POLG,GABRB3,MADD,SPTBN5,SLC25A20,KCNQ5,SURF1,DMXL2,ATP1A1,GFAP",0.00038,0.0212,"Abnormal emotion/affect behavior"
"HPO","HP:0031544",2,3,9606,"9606.ENSP00000359609,9606.ENSP00000383840","LMBRD1,MMACHC",0.00038,0.0214,"Elevated circulating palmitoleylcarnitine concentration"
"HPO","HP:0031980",4,51,9606,"9606.ENSP00000268124,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000361042","POLG,ETFB,ACADM,SURF1",0.00039,0.0214,"Abnormal urine carboxylic acid level"
"HPO","HP:0033165",2,3,9606,"9606.ENSP00000370023,9606.ENSP00000438689","HADHA,ACADVL",0.00038,0.0214,"Necrotizing enterocolitis"
"HPO","HP:0001977",5,94,9606,"9606.ENSP00000216181,9606.ENSP00000262418,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000383840","MYH9,SLC4A1,PGM1,RHAG,MMACHC",0.00039,0.0216,"Abnormal thrombosis"
"HPO","HP:0001081",4,52,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,SPTB",0.00041,0.0227,"Cholelithiasis"
"HPO","HP:0001298",8,276,9606,"9606.ENSP00000265641,9606.ENSP00000308725,9606.ENSP00000326305,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152","CPT1A,GABRB3,SLC25A20,KCNQ5,ETFB,MMACHC,GLYCTK,SLC12A3",0.00042,0.0228,"Encephalopathy"
"HPO","HP:0001761",8,284,9606,"9606.ENSP00000268124,9606.ENSP00000310933,9606.ENSP00000337383,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000376303,9606.ENSP00000441858,9606.ENSP00000445306","POLG,MADD,NLRP3,SURF1,HADHA,CPT1C,DMXL2,ATP1A1",5e-04,0.0271,"Pes cavus"
"HPO","HP:0003270",5,100,9606,"9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,POLG,EPB42,SPTA1,SPTB",0.00051,0.0276,"Abdominal distention"
"HPO","HP:0003153",2,4,9606,"9606.ENSP00000359609,9606.ENSP00000383840","LMBRD1,MMACHC",0.00057,0.0304,"Cystathioninuria"
"HPO","HP:0008281",2,4,9606,"9606.ENSP00000265594,9606.ENSP00000343657","MCCC1,MCCC2",0.00057,0.0304,"Acute hyperammonemia"
"HPO","HP:0030781",2,4,9606,"9606.ENSP00000370023,9606.ENSP00000438689","HADHA,ACADVL",0.00057,0.0304,"Increased circulating free fatty acid level"
"HPO","HP:0025270",12,619,9606,"9606.ENSP00000215832,9606.ENSP00000268124,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000343273,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000438689,9606.ENSP00000468500","MAPK1,POLG,GABRB3,MADD,KLHL7,KCNQ5,ETFB,SURF1,HADHA,COLQ,ACADVL,GFAP",6e-04,0.0313,"Abnormal esophagus physiology"
"HPO","HP:0045040",4,58,9606,"9606.ENSP00000262418,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000360217","SLC4A1,ETFB,ACADM,RHAG",0.00061,0.0319,"Abnormal lactate dehydrogenase level"
"HPO","HP:0003265",3,24,9606,"9606.ENSP00000262418,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,SPTA1,SPTB",0.00062,0.0324,"Neonatal hyperbilirubinemia"
"HPO","HP:0011805",21,1538,9606,"9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000295550,9606.ENSP00000324105,9606.ENSP00000326305,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000358831,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000468500","CPT1A,POLG,COL6A3,ENO3,SLC25A20,NLRP3,KLHL7,MCCC2,ETFB,ELOVL4,ACADM,PGM1,SURF1,HADHA,COLQ,CPT1C,SLC12A3,ACADVL,DMXL2,ATP1A1,GFAP",0.00064,0.0328,"Abnormal skeletal muscle morphology"
"HPO","EFO:0004586",32,2857,9606,"9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000262741,9606.ENSP00000265594,9606.ENSP00000292303,9606.ENSP00000305372,9606.ENSP00000310170,9606.ENSP00000310933,9606.ENSP00000322898,9606.ENSP00000325868,9606.ENSP00000326305,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000349967,9606.ENSP00000352833,9606.ENSP00000354003,9606.ENSP00000357129,9606.ENSP00000362727,9606.ENSP00000377192,9606.ENSP00000383715,9606.ENSP00000383840,9606.ENSP00000384370,9606.ENSP00000385675,9606.ENSP00000386377,9606.ENSP00000389175,9606.ENSP00000425840,9606.ENSP00000444810,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000453940","MYH9,NR3C1,SLC4A1,MLYCD,PIK3R3,MCCC1,CCR5,ADRB2,FOSL1,MADD,EBF1,ODF3,SLC25A20,P2RX7,NLRP3,CCRL2,PTPN22,GYPA,SPTA1,DENND1A,G6PD,ENSP00000383715,MMACHC,STEAP1B,IL6,MGAT5,GLYCTK,RNF150,FKBP5,ATP1A1,SPTB,CCDC175",0.00069,0.0354,"Complete blood cell count"
"HPO","HP:0001947",4,60,9606,"9606.ENSP00000262418,9606.ENSP00000265641,9606.ENSP00000361042,9606.ENSP00000402152","SLC4A1,CPT1A,SURF1,SLC12A3",0.00069,0.0354,"Renal tubular acidosis"
"HPO","HP:0001993",3,25,9606,"9606.ENSP00000343657,9606.ENSP00000361042,9606.ENSP00000402152","MCCC2,SURF1,SLC12A3",7e-04,0.0354,"Ketoacidosis"
"HPO","HP:0003738",3,25,9606,"9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000438689","ACADM,HADHA,ACADVL",7e-04,0.0354,"Exercise-induced myalgia"
"HPO","HP:0004297",6,164,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000360124,9606.ENSP00000370023,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,PGM1,HADHA,SPTB",7e-04,0.0354,"Abnormality of the biliary system"
"HPO","HP:0000124",5,109,9606,"9606.ENSP00000262418,9606.ENSP00000265641,9606.ENSP00000346173,9606.ENSP00000361042,9606.ENSP00000402152","SLC4A1,CPT1A,ETFB,SURF1,SLC12A3",0.00075,0.0375,"Renal tubular dysfunction"
"HPO","EFO:0004503",45,4594,9606,"9606.ENSP00000023064,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000262741,9606.ENSP00000265594,9606.ENSP00000292303,9606.ENSP00000300215,9606.ENSP00000303427,9606.ENSP00000305372,9606.ENSP00000310170,9606.ENSP00000310933,9606.ENSP00000322898,9606.ENSP00000324105,9606.ENSP00000325868,9606.ENSP00000326305,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000345333,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000351214,9606.ENSP00000352833,9606.ENSP00000354003,9606.ENSP00000357129,9606.ENSP00000362727,9606.ENSP00000367064,9606.ENSP00000372160,9606.ENSP00000377192,9606.ENSP00000383715,9606.ENSP00000383840,9606.ENSP00000384370,9606.ENSP00000385025,9606.ENSP00000385675,9606.ENSP00000386377,9606.ENSP00000389175,9606.ENSP00000425840,9606.ENSP00000427690,9606.ENSP00000444810,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000453940,9606.ENSP00000467494,9606.ENSP00000480020","SLC7A9,MYH9,NR3C1,SLC4A1,MLYCD,PIK3R3,MCCC1,CCR5,EPB42,PDS5A,ADRB2,FOSL1,MADD,EBF1,ENO3,ODF3,SLC25A20,P2RX7,NLRP3,ZNF69,KEL,CCRL2,TOMM7,PTPN22,GYPA,SPTA1,DENND1A,CUBN,DOK6,G6PD,ENSP00000383715,MMACHC,STEAP1B,SMCR8,IL6,MGAT5,GLYCTK,RNF150,GYPB,FKBP5,ATP1A1,SPTB,CCDC175,GIPR,HEMGN",0.00078,0.0385,"Hematological measurement"
"HPO","HP:0003324",5,110,9606,"9606.ENSP00000268124,9606.ENSP00000295550,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000402152","POLG,COL6A3,HADHA,COLQ,SLC12A3",0.00078,0.0385,"Generalized muscle weakness"
"HPO","HP:0003688",3,26,9606,"9606.ENSP00000258975,9606.ENSP00000268124,9606.ENSP00000361042","TACO1,POLG,SURF1",0.00077,0.0385,"Cytochrome C oxidase-negative muscle fibers"
"HPO","HP:0003210",2,5,9606,"9606.ENSP00000281317,9606.ENSP00000383840","MMAA,MMACHC",8e-04,0.0391,"Decreased methylmalonyl-CoA mutase activity"
